,chi2,Z,P,P.adjusted,comparisons,metal,Dataset
327,77.25060241,-1.336013449,0.090772439,0.148923532,min250 - necro50,ni,molP
328,77.25060241,-2.659341632,0.003914676,0.012455789,min50 - necro50,ni,molP
329,77.25060241,1.804189102,0.035600834,0.067965228,necro100 - necro50,ni,molP
330,77.25060241,0.947770224,0.171623221,0.231031259,necro250 - necro50,ni,molP
331,77.25060241,-3.317424745,0.000454257,0.002510367,min100 - psyg100,ni,molP
332,77.25060241,-2.4671101,0.006810423,0.018818275,min250 - psyg100,ni,molP
333,77.25060241,-3.717027542,0.00010079,0.000755927,min50 - psyg100,ni,molP
334,77.25060241,0.826362121,0.204299352,0.25537419,necro100 - psyg100,ni,molP
335,77.25060241,-0.071857576,0.471357626,0.475889911,necro250 - psyg100,ni,molP
336,77.25060241,-1.016283735,0.154747146,0.211018835,necro50 - psyg100,ni,molP
337,77.25060241,-2.071893433,0.01913769,0.043683858,min100 - psyg250,ni,molP
338,77.25060241,-1.221578787,0.110933477,0.168811813,min250 - psyg250,ni,molP
339,77.25060241,-2.602990469,0.004620726,0.013477118,min50 - psyg250,ni,molP
340,77.25060241,2.071893433,0.01913769,0.042754414,necro100 - psyg250,ni,molP
341,77.25060241,1.173673737,0.120262867,0.1803943,necro250 - psyg250,ni,molP
342,77.25060241,0.171283775,0.432000319,0.449109242,necro50 - psyg250,ni,molP
343,77.25060241,1.245531312,0.106468256,0.164399514,psyg100 - psyg250,ni,molP
344,77.25060241,-1.125768686,0.130131721,0.187175763,min100 - psyg50,ni,molP
345,77.25060241,-0.27545404,0.391483716,0.415210001,min250 - psyg50,ni,molP
346,77.25060241,-1.756750769,0.03948015,0.074025281,min50 - psyg50,ni,molP
347,77.25060241,3.01801818,0.001272168,0.004770631,necro100 - psyg50,ni,molP
348,77.25060241,2.119798484,0.017011522,0.040595677,necro250 - psyg50,ni,molP
349,77.25060241,1.073378326,0.141550702,0.19556347,necro50 - psyg50,ni,molP
350,77.25060241,2.191656059,0.014202175,0.036371425,psyg100 - psyg50,ni,molP
351,77.25060241,0.946124747,0.172042481,0.228664058,psyg250 - psyg50,ni,molP
352,77.25060241,-3.832189004,6.35E-05,0.00055566,min100 - smic100,ni,molP
353,77.25060241,-3.0214458,0.001257853,0.004891652,min250 - smic100,ni,molP
354,77.25060241,-4.180732426,1.45E-05,0.000190688,min50 - smic100,ni,molP
355,77.25060241,0.118756751,0.452734037,0.461524989,necro100 - smic100,ni,molP
356,77.25060241,-0.737662126,0.230359896,0.278020564,necro250 - smic100,ni,molP
357,77.25060241,-1.613678621,0.053298577,0.096488803,necro50 - smic100,ni,molP
358,77.25060241,-0.669148616,0.25170034,0.293650397,psyg100 - smic100,ni,molP
359,77.25060241,-1.856716126,0.031675776,0.062753896,psyg250 - smic100,ni,molP
360,77.25060241,-2.758810677,0.002900607,0.010152123,psyg50 - smic100,ni,molP
361,77.25060241,-1.2814601,0.100016053,0.156741576,min100 - smic250,ni,molP
362,77.25060241,-0.431145454,0.333181306,0.368253022,min250 - smic250,ni,molP
363,77.25060241,-1.896005403,0.028979665,0.059664016,min50 - smic250,ni,molP
364,77.25060241,2.862326766,0.002102715,0.00761328,necro100 - smic250,ni,molP
365,77.25060241,1.96410707,0.024758838,0.05199356,necro250 - smic250,ni,molP
366,77.25060241,0.924932388,0.177500539,0.232969458,necro50 - smic250,ni,molP
367,77.25060241,2.035964645,0.020876953,0.045668334,psyg100 - smic250,ni,molP
368,77.25060241,0.790433333,0.214637371,0.265140282,psyg250 - smic250,ni,molP
369,77.25060241,-0.155691414,0.438138133,0.451024548,psyg50 - smic250,ni,molP
370,77.25060241,2.610364739,0.004522287,0.01356686,smic100 - smic250,ni,molP
371,77.25060241,0.607486457,0.271764064,0.31357392,min100 - smic50,ni,molP
372,77.25060241,1.418229661,0.078061862,0.130103104,min250 - smic50,ni,molP
373,77.25060241,-0.173166432,0.431260304,0.452823319,min50 - smic50,ni,molP
374,77.25060241,4.558432212,2.58E-06,0.000135284,necro100 - smic50,ni,molP
375,77.25060241,3.702013334,0.000106948,0.000748634,necro250 - smic50,ni,molP
376,77.25060241,2.636987015,0.004182302,0.012915932,necro50 - smic50,ni,molP
377,77.25060241,3.770526845,8.15E-05,0.000657879,psyg100 - smic50,ni,molP
378,77.25060241,2.582959334,0.004897843,0.013899285,psyg250 - smic50,ni,molP
379,77.25060241,1.680864784,0.046394591,0.08546372,psyg50 - smic50,ni,molP
380,77.25060241,4.250665636,1.07E-05,0.000186494,smic100 - smic50,ni,molP
381,77.25060241,1.829310722,0.033676537,0.065482155,smic250 - smic50,ni,molP
382,77.25060241,-4.243270065,1.10E-05,0.000165215,min100 - vor100,ni,molP
383,77.25060241,-3.432526861,0.000298992,0.001846717,min250 - vor100,ni,molP
384,77.25060241,-4.551803351,2.66E-06,9.31E-05,min50 - vor100,ni,molP
385,77.25060241,-0.29232431,0.385019337,0.412520718,necro100 - vor100,ni,molP
386,77.25060241,-1.148743188,0.125330946,0.182774296,necro250 - vor100,ni,molP
387,77.25060241,-2.007258772,0.022361058,0.047916553,necro50 - vor100,ni,molP
388,77.25060241,-1.080229677,0.140019958,0.196027941,psyg100 - vor100,ni,molP
389,77.25060241,-2.267797188,0.011670785,0.030635812,psyg250 - vor100,ni,molP
390,77.25060241,-3.169891738,0.000762479,0.003480881,psyg50 - vor100,ni,molP
391,77.25060241,-0.393580151,0.346945519,0.375559582,smic100 - vor100,ni,molP
392,77.25060241,-3.0214458,0.001257853,0.005079792,smic250 - vor100,ni,molP
393,77.25060241,-4.644245787,1.71E-06,0.000179194,smic50 - vor100,ni,molP
394,77.25060241,-2.66745933,0.003821357,0.012538827,min100 - vor250,ni,molP
395,77.25060241,-1.856716126,0.031675776,0.063960701,min250 - vor250,ni,molP
396,77.25060241,-3.129364804,0.000875923,0.003678878,min50 - vor250,ni,molP
397,77.25060241,1.283486424,0.099660856,0.158551362,necro100 - vor250,ni,molP
398,77.25060241,0.427067547,0.334665065,0.366039915,necro250 - vor250,ni,molP
399,77.25060241,-0.498534859,0.309053553,0.348931431,necro50 - vor250,ni,molP
400,77.25060241,0.495581057,0.31009501,0.346382724,psyg100 - vor250,ni,molP
401,77.25060241,-0.691986453,0.244472918,0.288423106,psyg250 - vor250,ni,molP
402,77.25060241,-1.594081004,0.055458947,0.098698125,psyg50 - vor250,ni,molP
403,77.25060241,1.115143762,0.13239441,0.187856934,smic100 - vor250,ni,molP
404,77.25060241,-1.445635065,0.074139793,0.125559327,smic250 - vor250,ni,molP
405,77.25060241,-3.135521873,0.000857743,0.003752626,smic50 - vor250,ni,molP
406,77.25060241,1.508723914,0.065684676,0.113063786,vor100 - vor250,ni,molP
407,77.25060241,0.035928788,0.485669571,0.485669571,min100 - vor50,ni,molP
408,77.25060241,0.886243434,0.187743182,0.240402855,min250 - vor50,ni,molP
409,77.25060241,-0.717696961,0.236472079,0.282154185,min50 - vor50,ni,molP
410,77.25060241,4.179715654,1.46E-05,0.00017026,necro100 - vor50,ni,molP
411,77.25060241,3.281495958,0.00051629,0.00258145,necro250 - vor50,ni,molP
412,77.25060241,2.181013408,0.014591212,0.036478031,necro50 - vor50,ni,molP
413,77.25060241,3.353353533,0.000399193,0.002328627,psyg100 - vor50,ni,molP
414,77.25060241,2.107822221,0.017523185,0.040887432,psyg250 - vor50,ni,molP
415,77.25060241,1.161697474,0.122679186,0.181426965,psyg50 - vor50,ni,molP
416,77.25060241,3.866445759,5.52E-05,0.000527067,smic100 - vor50,ni,molP
417,77.25060241,1.317388888,0.093854152,0.151610553,smic250 - vor50,ni,molP
418,77.25060241,-0.573229702,0.283244588,0.32326828,smic50 - vor50,ni,molP
419,77.25060241,4.27752682,9.45E-06,0.00019843,vor100 - vor50,ni,molP
420,77.25060241,2.701716085,0.003449132,0.011682544,vor250 - vor50,ni,molP
421,78.01124498,-0.706599495,0.239907702,0.296356573,min100 - min250,ni uptake,molP
422,78.01124498,0.964070544,0.16750528,0.225487877,min100 - min50,ni uptake,molP
423,78.01124498,1.596072345,0.055236321,0.098301927,min250 - min50,ni uptake,molP
424,78.01124498,-4.000071715,3.17E-05,0.000332447,min100 - necro100,ni uptake,molP
425,78.01124498,-3.29347222,0.000494791,0.002473953,min250 - necro100,ni uptake,molP
426,78.01124498,-4.541843452,2.79E-06,0.000146382,min50 - necro100,ni uptake,molP
427,78.01124498,-3.233590907,0.000611222,0.002917196,min100 - necro250,ni uptake,molP
428,78.01124498,-2.526991413,0.005752216,0.016323856,min250 - necro250,ni uptake,molP
429,78.01124498,-3.856282176,5.76E-05,0.000464926,min50 - necro250,ni uptake,molP
430,78.01124498,0.766480808,0.221695134,0.277118917,necro100 - necro250,ni uptake,molP
431,78.01124498,-2.041702604,0.02059052,0.048044547,min100 - necro50,ni uptake,molP
432,78.01124498,-1.36798642,0.085658163,0.140532924,min250 - necro50,ni uptake,molP
433,78.01124498,-2.77066291,0.002797115,0.009789904,min50 - necro50,ni uptake,molP
434,78.01124498,1.77221613,0.038179344,0.075638322,necro100 - necro50,ni uptake,molP
435,78.01124498,1.041405355,0.148843729,0.202968722,necro250 - necro50,ni uptake,molP
436,78.01124498,-2.646754039,0.004063422,0.011851647,min100 - psyg100,ni uptake,molP
437,78.01124498,-1.940154544,0.026180455,0.053900938,min250 - psyg100,ni uptake,molP
438,78.01124498,-3.331399324,0.000432053,0.002268277,min50 - psyg100,ni uptake,molP
439,78.01124498,1.353317676,0.087977082,0.137874532,necro100 - psyg100,ni uptake,molP
440,78.01124498,0.586836868,0.278656636,0.325099409,necro250 - psyg100,ni uptake,molP
441,78.01124498,-0.481878355,0.314946182,0.351801586,necro50 - psyg100,ni uptake,molP
442,78.01124498,-1.988059595,0.02340255,0.051193077,min100 - psyg250,ni uptake,molP
443,78.01124498,-1.2814601,0.100016053,0.150024079,min250 - psyg250,ni uptake,molP
444,78.01124498,-2.742245103,0.003051039,0.009707853,min50 - psyg250,ni uptake,molP
445,78.01124498,2.01201212,0.02210933,0.050466948,necro100 - psyg250,ni uptake,molP
446,78.01124498,1.245531312,0.106468256,0.155266207,necro250 - psyg250,ni uptake,molP
447,78.01124498,0.146162155,0.44189669,0.454893652,necro50 - psyg250,ni uptake,molP
448,78.01124498,0.658694444,0.255046001,0.304316251,psyg100 - psyg250,ni uptake,molP
449,78.01124498,-0.395216666,0.346341497,0.374905744,min100 - psyg50,ni uptake,molP
450,78.01124498,0.311382828,0.377754803,0.400649034,min250 - psyg50,ni uptake,molP
451,78.01124498,-1.317563077,0.093824976,0.144876802,min50 - psyg50,ni uptake,molP
452,78.01124498,3.604855048,0.000156164,0.001024824,necro100 - psyg50,ni uptake,molP
453,78.01124498,2.838374241,0.002267199,0.008501997,necro250 - psyg50,ni uptake,molP
454,78.01124498,1.664878298,0.047968519,0.088363062,necro50 - psyg50,ni uptake,molP
455,78.01124498,2.251537372,0.012175761,0.030439403,psyg100 - psyg50,ni uptake,molP
456,78.01124498,1.592842928,0.055597716,0.097296003,psyg250 - psyg50,ni uptake,molP
457,78.01124498,-3.877864677,5.27E-05,0.000461026,min100 - smic100,ni uptake,molP
458,78.01124498,-3.204148494,0.000677313,0.003092081,min250 - smic100,ni uptake,molP
459,78.01124498,-4.428113043,4.75E-06,9.98E-05,min50 - smic100,ni uptake,molP
460,78.01124498,-0.063945943,0.474506635,0.474506635,necro100 - smic100,ni uptake,molP
461,78.01124498,-0.794756718,0.213377516,0.269935412,necro250 - smic100,ni uptake,molP
462,78.01124498,-1.757991343,0.039374491,0.076561511,necro50 - smic100,ni uptake,molP
463,78.01124498,-1.354283718,0.087822939,0.139718313,psyg100 - smic100,ni uptake,molP
464,78.01124498,-1.982324228,0.023721482,0.050831747,psyg250 - smic100,ni uptake,molP
465,78.01124498,-3.501040371,0.000231723,0.001431229,psyg50 - smic100,ni uptake,molP
466,78.01124498,-1.2814601,0.100016053,0.152198341,min100 - smic250,ni uptake,molP
467,78.01124498,-0.574860606,0.282692787,0.322638507,min250 - smic250,ni uptake,molP
468,78.01124498,-2.110243302,0.017418702,0.04253404,min50 - smic250,ni uptake,molP
469,78.01124498,2.718611615,0.003277827,0.0101227,necro100 - smic250,ni uptake,molP
470,78.01124498,1.952130807,0.025461338,0.05346881,necro250 - smic250,ni uptake,molP
471,78.01124498,0.819878339,0.206142733,0.263963256,necro50 - smic250,ni uptake,molP
472,78.01124498,1.365293939,0.086080342,0.13905286,psyg100 - smic250,ni uptake,molP
473,78.01124498,0.706599495,0.239907702,0.292910566,psyg250 - smic250,ni uptake,molP
474,78.01124498,-0.886243434,0.187743182,0.249532077,psyg50 - smic250,ni uptake,molP
475,78.01124498,2.656040412,0.003953207,0.011859621,smic100 - smic250,ni uptake,molP
476,78.01124498,0.849567526,0.197782786,0.259589907,min100 - smic50,ni uptake,molP
477,78.01124498,1.52328371,0.06384387,0.109895187,min250 - smic50,ni uptake,molP
478,78.01124498,-0.160797401,0.436126486,0.45793281,min50 - smic50,ni uptake,molP
479,78.01124498,4.663486261,1.55E-06,0.000163221,necro100 - smic50,ni uptake,molP
480,78.01124498,3.932675485,4.20E-05,0.000400936,necro250 - smic50,ni uptake,molP
481,78.01124498,2.768180399,0.002818512,0.009546574,necro50 - smic50,ni uptake,molP
482,78.01124498,3.373148485,0.000371569,0.002167488,psyg100 - smic50,ni uptake,molP
483,78.01124498,2.745107975,0.00302455,0.009924303,psyg250 - smic50,ni uptake,molP
484,78.01124498,1.226391833,0.110025629,0.158256042,psyg50 - smic50,ni uptake,molP
485,78.01124498,4.526171742,3.00E-06,0.000105108,smic100 - smic50,ni uptake,molP
486,78.01124498,2.071391792,0.019161099,0.045725349,smic250 - smic50,ni uptake,molP
487,78.01124498,-3.713432253,0.000102234,0.000766752,min100 - vor100,ni uptake,molP
488,78.01124498,-3.039716069,0.001184006,0.004604469,min250 - vor100,ni uptake,molP
489,78.01124498,-4.279684673,9.36E-06,0.000122823,min50 - vor100,ni uptake,molP
490,78.01124498,0.100486482,0.459979057,0.464401933,necro100 - vor100,ni uptake,molP
491,78.01124498,-0.630324294,0.264241216,0.311745255,necro250 - vor100,ni uptake,molP
492,78.01124498,-1.600559283,0.054737283,0.099093358,necro50 - vor100,ni uptake,molP
493,78.01124498,-1.189851294,0.117052422,0.166087897,psyg100 - vor100,ni uptake,molP
494,78.01124498,-1.817891804,0.034540336,0.069744908,psyg250 - vor100,ni uptake,molP
495,78.01124498,-3.336607947,0.000424037,0.002343365,psyg50 - vor100,ni uptake,molP
496,78.01124498,0.157432061,0.437452174,0.454777012,smic100 - vor100,ni uptake,molP
497,78.01124498,-2.491607988,0.006358315,0.017569029,smic250 - vor100,ni uptake,molP
498,78.01124498,-4.368739681,6.25E-06,0.000109345,smic50 - vor100,ni uptake,molP
499,78.01124498,-2.384270155,0.008556517,0.021913032,min100 - vor250,ni uptake,molP
500,78.01124498,-1.710553971,0.043581741,0.081715765,min250 - vor250,ni uptake,molP
501,78.01124498,-3.079888681,0.00103539,0.004348638,min50 - vor250,ni uptake,molP
502,78.01124498,1.429648579,0.076408953,0.127348254,necro100 - vor250,ni uptake,molP
503,78.01124498,0.698837804,0.2423267,0.292463259,necro250 - vor250,ni uptake,molP
504,78.01124498,-0.32798346,0.371462084,0.39799509,necro50 - vor250,ni uptake,molP
505,78.01124498,0.139310804,0.444602276,0.45323533,psyg100 - vor250,ni uptake,molP
506,78.01124498,-0.488729706,0.312516535,0.352841249,psyg250 - vor250,ni uptake,molP
507,78.01124498,-2.007445849,0.022351106,0.049933321,psyg50 - vor250,ni uptake,molP
508,78.01124498,1.430007884,0.076357378,0.129314915,smic100 - vor250,ni uptake,molP
509,78.01124498,-1.16244589,0.122527196,0.171538074,smic250 - vor250,ni uptake,molP
510,78.01124498,-3.096163858,0.00098021,0.004288419,smic50 - vor250,ni uptake,molP
511,78.01124498,1.272575823,0.101584301,0.150230305,vor100 - vor250,ni uptake,molP
512,78.01124498,0.431145454,0.333181306,0.364417053,min100 - vor50,ni uptake,molP
513,78.01124498,1.137744949,0.127613499,0.176308124,min250 - vor50,ni uptake,molP
514,78.01124498,-0.578442326,0.281482762,0.324787803,min50 - vor50,ni uptake,molP
515,78.01124498,4.431217169,4.69E-06,0.000122985,necro100 - vor50,ni uptake,molP
516,78.01124498,3.664736361,0.000123797,0.000866577,necro250 - vor50,ni uptake,molP
517,78.01124498,2.452783665,0.007087778,0.01908248,necro50 - vor50,ni uptake,molP
518,78.01124498,3.077899493,0.001042326,0.004209394,psyg100 - vor50,ni uptake,molP
519,78.01124498,2.419205049,0.007777235,0.020415241,psyg250 - vor50,ni uptake,molP
520,78.01124498,0.826362121,0.204299352,0.264832493,psyg50 - vor50,ni uptake,molP
521,78.01124498,4.288945738,8.98E-06,0.000134642,smic100 - vor50,ni uptake,molP
522,78.01124498,1.712605555,0.043392565,0.082840352,smic250 - vor50,ni uptake,molP
523,78.01124498,-0.438486465,0.33051684,0.365308086,smic50 - vor50,ni uptake,molP
524,78.01124498,4.124513314,1.86E-05,0.00021672,vor100 - vor50,ni uptake,molP
525,78.01124498,2.795351216,0.002592168,0.009385436,vor250 - vor50,ni uptake,molP
526,74.08022333,0.860621866,0.194723169,0.243403962,min100 - min250,ni efficiency,molP
527,74.08022333,-0.574032381,0.282972945,0.326507244,min100 - min50,ni efficiency,molP
528,74.08022333,-1.276727193,0.100849289,0.16291039,min250 - min50,ni efficiency,molP
529,74.08022333,4.072802072,2.32E-05,0.000348382,min100 - necro100,ni efficiency,molP
530,74.08022333,3.212180206,0.000658659,0.003293293,min250 - necro100,ni efficiency,molP
531,74.08022333,3.899461348,4.82E-05,0.000562374,min50 - necro100,ni efficiency,molP
532,74.08022333,2.969751511,0.001490204,0.005795236,min100 - necro250,ni efficiency,molP
533,74.08022333,2.109129645,0.017466696,0.041681889,min250 - necro250,ni efficiency,molP
534,74.08022333,2.998824336,0.001355118,0.00547259,min50 - necro250,ni efficiency,molP
535,74.08022333,-1.103050561,0.135002604,0.196878798,necro100 - necro250,ni efficiency,molP
536,74.08022333,1.872288197,0.030583371,0.062965765,min100 - necro50,ni efficiency,molP
537,74.08022333,1.051717444,0.146464603,0.210668264,min250 - necro50,ni efficiency,molP
538,74.08022333,2.108223826,0.017505817,0.040846906,min50 - necro50,ni efficiency,molP
539,74.08022333,-2.010976212,0.022163985,0.049515285,necro100 - necro50,ni efficiency,molP
540,74.08022333,-0.959258768,0.168714201,0.221437388,necro250 - necro50,ni efficiency,molP
541,74.08022333,3.878859117,5.25E-05,0.000550974,min100 - psyg100,ni efficiency,molP
542,74.08022333,3.01823725,0.001271249,0.005339245,min250 - psyg100,ni efficiency,molP
543,74.08022333,3.741107588,9.16E-05,0.000739891,min50 - psyg100,ni efficiency,molP
544,74.08022333,-0.193942956,0.423110274,0.444265788,necro100 - psyg100,ni efficiency,molP
545,74.08022333,0.909107605,0.181646664,0.232596338,necro250 - psyg100,ni efficiency,molP
546,74.08022333,1.826058859,0.033920698,0.067201383,necro50 - psyg100,ni efficiency,molP
547,74.08022333,1.733365168,0.041515392,0.079256658,min100 - psyg250,ni efficiency,molP
